연도,작목군,작목명,지역,면적,생산량
2024,특약용작물,참깨,강원,505.0,284.0
2024,특약용작물,참깨,경기,1247.0,748.0
2024,특약용작물,참깨,경남,1990.0,1036.0
2024,특약용작물,참깨,경북,4126.0,1955.0
2024,특약용작물,참깨,광주,104.0,36.0
2024,특약용작물,참깨,대구,351.0,195.0
2024,특약용작물,참깨,대전,62.0,32.0
2024,특약용작물,참깨,부산,24.0,21.0
2024,특약용작물,참깨,서울,4.0,3.0
2024,특약용작물,참깨,세종,68.0,26.0
2024,특약용작물,참깨,울산,80.0,49.0
2024,특약용작물,참깨,인천,85.0,40.0
2024,특약용작물,참깨,전국,18856.0,9002.0
2024,특약용작물,참깨,전남,4715.0,1973.0
2024,특약용작물,참깨,전북,1711.0,879.0
2024,특약용작물,참깨,제주,547.0,146.0
2024,특약용작물,참깨,충남,1737.0,729.0
2024,특약용작물,참깨,충북,1502.0,851.0
2020,채소,참외,강원,13.0,228.0
2020,채소,참외,경기,116.0,2731.0
2020,채소,참외,경남,94.0,1350.0
2020,채소,참외,경북,4200.0,187912.0
2020,채소,참외,광주,1.0,12.0
2020,채소,참외,대구,68.0,2767.0
2020,채소,참외,대전,1.0,14.0
2020,채소,참외,부산,1.0,17.0
2020,채소,참외,서울,0.0,3.0
2020,채소,참외,세종,0.0,10.0
2020,채소,참외,울산,5.0,76.0
2020,채소,참외,인천,15.0,351.0
2020,채소,참외,전국,4653.0,198598.0
2020,채소,참외,전남,17.0,374.0
2020,채소,참외,전북,27.0,395.0
2020,채소,참외,제주,32.0,478.0
2020,채소,참외,충남,49.0,1631.0
2020,채소,참외,충북,12.0,249.0
2021,채소,참외,강원,13.0,228.0
2021,채소,참외,경기,116.0,2731.0
2021,채소,참외,경남,94.0,1350.0
2021,채소,참외,경북,4200.0,187912.0
2021,채소,참외,광주,1.0,12.0
2021,채소,참외,대구,68.0,2767.0
2021,채소,참외,대전,1.0,14.0
2021,채소,참외,부산,1.0,17.0
2021,채소,참외,서울,0.0,3.0
2021,채소,참외,세종,0.0,10.0
2021,채소,참외,울산,5.0,76.0
2021,채소,참외,인천,15.0,351.0
2021,채소,참외,전국,4653.0,198598.0
2021,채소,참외,전남,17.0,374.0
2021,채소,참외,전북,27.0,395.0
2021,채소,참외,제주,32.0,478.0
2021,채소,참외,충남,49.0,1631.0
2021,채소,참외,충북,12.0,249.0
2022,채소,참외,강원,18.0,338.0
2022,채소,참외,경기,144.0,3400.0
2022,채소,참외,경남,57.0,777.0
2022,채소,참외,경북,4234.0,188301.0
2022,채소,참외,광주,0.0,8.0
2022,채소,참외,대구,87.0,3529.0
2022,채소,참외,대전,3.0,34.0
2022,채소,참외,부산,1.0,16.0
2022,채소,참외,서울,1.0,18.0
2022,채소,참외,세종,0.0,5.0
2022,채소,참외,울산,4.0,49.0
2022,채소,참외,인천,14.0,304.0
2022,채소,참외,전국,4687.0,200495.0
2022,채소,참외,전남,26.0,1072.0
2022,채소,참외,전북,36.0,1379.0
2022,채소,참외,제주,17.0,249.0
2022,채소,참외,충남,28.0,927.0
2022,채소,참외,충북,14.0,89.0
2023,채소,참외,강원,14.0,213.0
2023,채소,참외,경기,130.0,3126.0
2023,채소,참외,경남,31.0,418.0
2023,채소,참외,경북,4229.0,199478.0
2023,채소,참외,광주,2.0,75.0
2023,채소,참외,대구,54.0,2173.0
2023,채소,참외,대전,2.0,82.0
2023,채소,참외,부산,2.0,24.0
2023,채소,참외,서울,0.0,7.0
2023,채소,참외,세종,3.0,39.0
2023,채소,참외,울산,4.0,50.0
2023,채소,참외,인천,11.0,242.0
2023,채소,참외,전국,4580.0,208542.0
2023,채소,참외,전남,24.0,890.0
2023,채소,참외,전북,15.0,534.0
2023,채소,참외,제주,2.0,34.0
2023,채소,참외,충남,34.0,1043.0
2023,채소,참외,충북,24.0,114.0
2024,채소,참외,강원,16.0,240.0
2024,채소,참외,경기,141.0,3347.0
2024,채소,참외,경남,25.0,313.0
2024,채소,참외,경북,4118.0,202331.0
2024,채소,참외,광주,1.0,43.0
2024,채소,참외,대구,63.0,2510.0
2024,채소,참외,대전,2.0,62.0
2024,채소,참외,부산,3.0,38.0
2024,채소,참외,서울,0.0,10.0
2024,채소,참외,세종,1.0,14.0
2024,채소,참외,울산,4.0,49.0
2024,채소,참외,인천,19.0,420.0
2024,채소,참외,전국,4503.0,212815.0
2024,채소,참외,전남,26.0,980.0
2024,채소,참외,전북,29.0,944.0
2024,채소,참외,제주,3.0,58.0
2024,채소,참외,충남,46.0,1378.0
2024,채소,참외,충북,8.0,78.0
2020,특약용작물,천궁,강원,10.0,89.0
2020,특약용작물,천궁,경기,0.0,0.0
2020,특약용작물,천궁,경남,1.0,5.0
2020,특약용작물,천궁,경북,115.0,993.0
2020,특약용작물,천궁,광주,0.0,0.0
2020,특약용작물,천궁,대구,0.0,0.0
2020,특약용작물,천궁,대전,0.0,0.0
2020,특약용작물,천궁,부산,0.0,0.0
2020,특약용작물,천궁,서울,0.0,0.0
2020,특약용작물,천궁,세종,0.0,0.0
2020,특약용작물,천궁,울산,0.0,0.0
2020,특약용작물,천궁,인천,0.0,0.0
2020,특약용작물,천궁,전남,0.0,0.0
2020,특약용작물,천궁,전북,0.0,0.0
2020,특약용작물,천궁,제주,0.0,0.0
2020,특약용작물,천궁,충남,0.0,0.0
2020,특약용작물,천궁,충북,7.0,17.0
2020,특약용작물,천궁,전국,133.0,1104.0
2021,특약용작물,천궁,강원,11.0,90.0
2021,특약용작물,천궁,경기,0.0,0.0
2021,특약용작물,천궁,경남,3.0,15.0
2021,특약용작물,천궁,경북,116.0,1015.0
2021,특약용작물,천궁,광주,0.0,0.0
2021,특약용작물,천궁,대구,0.0,0.0
2021,특약용작물,천궁,대전,0.0,0.0
2021,특약용작물,천궁,부산,0.0,0.0
2021,특약용작물,천궁,서울,0.0,0.0
2021,특약용작물,천궁,세종,0.0,0.0
2021,특약용작물,천궁,울산,0.0,0.0
2021,특약용작물,천궁,인천,0.0,0.0
2021,특약용작물,천궁,전남,0.0,0.0
2021,특약용작물,천궁,전북,0.0,0.0
2021,특약용작물,천궁,제주,0.0,0.0
2021,특약용작물,천궁,충남,0.0,0.0
2021,특약용작물,천궁,충북,1.0,3.0
2021,특약용작물,천궁,전국,131.0,1123.0
2022,특약용작물,천궁,강원,17.0,30.0
2022,특약용작물,천궁,경기,0.0,0.0
2022,특약용작물,천궁,경남,1.0,5.0
2022,특약용작물,천궁,경북,104.0,920.0
2022,특약용작물,천궁,광주,0.0,0.0
2022,특약용작물,천궁,대구,0.0,0.0
2022,특약용작물,천궁,대전,0.0,0.0
2022,특약용작물,천궁,부산,0.0,0.0
2022,특약용작물,천궁,서울,0.0,0.0
2022,특약용작물,천궁,세종,0.0,0.0
2022,특약용작물,천궁,울산,0.0,0.0
2022,특약용작물,천궁,인천,0.0,0.0
2022,특약용작물,천궁,전남,0.0,0.0
2022,특약용작물,천궁,전북,0.0,0.0
2022,특약용작물,천궁,제주,0.0,0.0
2022,특약용작물,천궁,충남,0.0,0.0
2022,특약용작물,천궁,충북,1.0,3.0
2022,특약용작물,천궁,전국,123.0,958.0
2023,특약용작물,천궁,강원,17.0,29.0
2023,특약용작물,천궁,경기,0.0,0.0
2023,특약용작물,천궁,경남,1.0,5.0
2023,특약용작물,천궁,경북,101.0,910.0
2023,특약용작물,천궁,광주,0.0,0.0
2023,특약용작물,천궁,대구,0.0,0.0
2023,특약용작물,천궁,대전,0.0,0.0
2023,특약용작물,천궁,부산,0.0,0.0
2023,특약용작물,천궁,서울,0.0,0.0
2023,특약용작물,천궁,세종,0.0,0.0
2023,특약용작물,천궁,울산,0.0,0.0
2023,특약용작물,천궁,인천,0.0,0.0
2023,특약용작물,천궁,전남,0.0,0.0
2023,특약용작물,천궁,전북,0.0,0.0
2023,특약용작물,천궁,제주,0.0,0.0
2023,특약용작물,천궁,충남,0.0,0.0
2023,특약용작물,천궁,충북,4.0,9.0
2023,특약용작물,천궁,전국,123.0,953.0
2024,특약용작물,천궁,강원,15.0,29.0
2024,특약용작물,천궁,경기,0.0,0.0
2024,특약용작물,천궁,경남,1.0,5.0
2024,특약용작물,천궁,경북,101.0,940.0
2024,특약용작물,천궁,광주,0.0,0.0
2024,특약용작물,천궁,대구,0.0,0.0
2024,특약용작물,천궁,대전,0.0,0.0
2024,특약용작물,천궁,부산,0.0,0.0
2024,특약용작물,천궁,서울,0.0,0.0
2024,특약용작물,천궁,세종,0.0,0.0
2024,특약용작물,천궁,울산,0.0,0.0
2024,특약용작물,천궁,인천,0.0,0.0
2024,특약용작물,천궁,전국,125.0,1010.0
2024,특약용작물,천궁,전남,0.0,0.0
2024,특약용작물,천궁,전북,0.0,0.0
2024,특약용작물,천궁,제주,0.0,0.0
2024,특약용작물,천궁,충남,0.0,0.0
2024,특약용작물,천궁,충북,8.0,35.0
2020,특약용작물,천마,강원,0.0,0.0
2020,특약용작물,천마,경기,0.0,0.0
2020,특약용작물,천마,경남,9.0,22.0
2020,특약용작물,천마,경북,11.0,100.0
2020,특약용작물,천마,광주,0.0,0.0
2020,특약용작물,천마,대구,0.0,0.0
2020,특약용작물,천마,대전,0.0,0.0
2020,특약용작물,천마,부산,0.0,0.0
2020,특약용작물,천마,서울,0.0,0.0
2020,특약용작물,천마,세종,0.0,0.0
2020,특약용작물,천마,울산,0.0,1.0
2020,특약용작물,천마,인천,0.0,0.0
2020,특약용작물,천마,전남,2.0,9.0
2020,특약용작물,천마,전북,32.0,335.0
2020,특약용작물,천마,제주,0.0,0.0
2020,특약용작물,천마,충남,1.0,12.0
2020,특약용작물,천마,충북,3.0,9.0
2020,특약용작물,천마,전국,58.0,488.0
2021,특약용작물,천마,강원,0.0,0.0
2021,특약용작물,천마,경기,0.0,0.0
2021,특약용작물,천마,경남,8.0,20.0
2021,특약용작물,천마,경북,10.0,86.0
2021,특약용작물,천마,광주,0.0,0.0
2021,특약용작물,천마,대구,0.0,0.0
2021,특약용작물,천마,대전,0.0,0.0
2021,특약용작물,천마,부산,0.0,0.0
2021,특약용작물,천마,서울,0.0,0.0
2021,특약용작물,천마,세종,0.0,0.0
2021,특약용작물,천마,울산,0.0,1.0
2021,특약용작물,천마,인천,0.0,0.0
2021,특약용작물,천마,전남,1.0,8.0
2021,특약용작물,천마,전북,33.0,376.0
2021,특약용작물,천마,제주,0.0,0.0
2021,특약용작물,천마,충남,1.0,4.0
2021,특약용작물,천마,충북,3.0,9.0
2021,특약용작물,천마,전국,56.0,504.0
2022,특약용작물,천마,강원,0.0,0.0
2022,특약용작물,천마,경기,0.0,0.0
2022,특약용작물,천마,경남,8.0,20.0
2022,특약용작물,천마,경북,10.0,86.0
2022,특약용작물,천마,광주,0.0,0.0
2022,특약용작물,천마,대구,0.0,0.0
2022,특약용작물,천마,대전,0.0,0.0
2022,특약용작물,천마,부산,0.0,0.0
2022,특약용작물,천마,서울,0.0,0.0
2022,특약용작물,천마,세종,0.0,0.0
2022,특약용작물,천마,울산,0.0,1.0
2022,특약용작물,천마,인천,0.0,0.0
2022,특약용작물,천마,전남,1.0,8.0
2022,특약용작물,천마,전북,36.0,417.0
2022,특약용작물,천마,제주,0.0,0.0
2022,특약용작물,천마,충남,1.0,3.0
2022,특약용작물,천마,충북,2.0,5.0
2022,특약용작물,천마,전국,58.0,540.0
2023,특약용작물,천마,강원,0.0,0.0
2023,특약용작물,천마,경기,0.0,0.0
2023,특약용작물,천마,경남,8.0,20.0
2023,특약용작물,천마,경북,3.0,20.0
2023,특약용작물,천마,광주,0.0,0.0
2023,특약용작물,천마,대구,0.0,0.0
2023,특약용작물,천마,대전,0.0,0.0
2023,특약용작물,천마,부산,0.0,0.0
2023,특약용작물,천마,서울,0.0,0.0
2023,특약용작물,천마,세종,0.0,0.0
2023,특약용작물,천마,울산,0.0,1.0
2023,특약용작물,천마,인천,0.0,0.0
2023,특약용작물,천마,전남,1.0,8.0
2023,특약용작물,천마,전북,38.0,442.0
2023,특약용작물,천마,제주,0.0,0.0
2023,특약용작물,천마,충남,0.0,0.0
2023,특약용작물,천마,충북,2.0,4.0
2023,특약용작물,천마,전국,52.0,495.0
2024,특약용작물,천마,강원,0.0,0.0
2024,특약용작물,천마,경기,0.0,0.0
2024,특약용작물,천마,경남,7.0,16.0
2024,특약용작물,천마,경북,3.0,21.0
2024,특약용작물,천마,광주,0.0,0.0
2024,특약용작물,천마,대구,0.0,0.0
2024,특약용작물,천마,대전,0.0,0.0
2024,특약용작물,천마,부산,0.0,0.0
2024,특약용작물,천마,서울,0.0,0.0
2024,특약용작물,천마,세종,0.0,0.0
2024,특약용작물,천마,울산,0.0,1.0
2024,특약용작물,천마,인천,0.0,0.0
2024,특약용작물,천마,전국,47.0,460.0
2024,특약용작물,천마,전남,1.0,8.0
2024,특약용작물,천마,전북,34.0,408.0
2024,특약용작물,천마,제주,0.0,0.0
2024,특약용작물,천마,충남,1.0,3.0
2024,특약용작물,천마,충북,1.0,1.0
2020,특약용작물,치자,강원,0.0,0.0
2020,특약용작물,치자,경기,0.0,0.0
2020,특약용작물,치자,경남,3.0,16.0
2020,특약용작물,치자,경북,0.0,0.0
2020,특약용작물,치자,광주,0.0,0.0
2020,특약용작물,치자,대구,0.0,0.0
2020,특약용작물,치자,대전,0.0,0.0
2020,특약용작물,치자,부산,0.0,0.0
2020,특약용작물,치자,서울,0.0,0.0
2020,특약용작물,치자,세종,0.0,0.0
2020,특약용작물,치자,울산,0.0,0.0
2020,특약용작물,치자,인천,0.0,0.0
2020,특약용작물,치자,전남,27.0,83.0
2020,특약용작물,치자,전북,0.0,0.0
2020,특약용작물,치자,제주,0.0,0.0
2020,특약용작물,치자,충남,0.0,0.0
2020,특약용작물,치자,충북,0.0,0.0
2020,특약용작물,치자,전국,30.0,99.0
2021,특약용작물,치자,강원,0.0,0.0
2021,특약용작물,치자,경기,0.0,0.0
2021,특약용작물,치자,경남,3.0,16.0
2021,특약용작물,치자,경북,0.0,0.0
2021,특약용작물,치자,광주,0.0,0.0
2021,특약용작물,치자,대구,0.0,0.0
2021,특약용작물,치자,대전,0.0,0.0
2021,특약용작물,치자,부산,0.0,0.0
2021,특약용작물,치자,서울,0.0,0.0
2021,특약용작물,치자,세종,0.0,0.0
2021,특약용작물,치자,울산,0.0,0.0
2021,특약용작물,치자,인천,0.0,0.0
2021,특약용작물,치자,전남,25.0,77.0
2021,특약용작물,치자,전북,0.0,0.0
2021,특약용작물,치자,제주,0.0,0.0
2021,특약용작물,치자,충남,0.0,0.0
2021,특약용작물,치자,충북,0.0,0.0
2021,특약용작물,치자,전국,28.0,93.0
2022,특약용작물,치자,강원,0.0,0.0
2022,특약용작물,치자,경기,0.0,0.0
2022,특약용작물,치자,경남,3.0,16.0
2022,특약용작물,치자,경북,0.0,0.0
2022,특약용작물,치자,광주,0.0,0.0
2022,특약용작물,치자,대구,0.0,0.0
2022,특약용작물,치자,대전,0.0,0.0
2022,특약용작물,치자,부산,0.0,0.0
2022,특약용작물,치자,서울,0.0,0.0
2022,특약용작물,치자,세종,0.0,0.0
2022,특약용작물,치자,울산,0.0,0.0
2022,특약용작물,치자,인천,0.0,0.0
2022,특약용작물,치자,전남,24.0,74.0
2022,특약용작물,치자,전북,0.0,0.0
2022,특약용작물,치자,제주,0.0,0.0
2022,특약용작물,치자,충남,0.0,0.0
2022,특약용작물,치자,충북,0.0,0.0
2022,특약용작물,치자,전국,27.0,90.0
2023,특약용작물,치자,강원,0.0,0.0
2023,특약용작물,치자,경기,0.0,0.0
2023,특약용작물,치자,경남,3.0,16.0
2023,특약용작물,치자,경북,0.0,0.0
2023,특약용작물,치자,광주,0.0,0.0
2023,특약용작물,치자,대구,0.0,0.0
2023,특약용작물,치자,대전,0.0,0.0
2023,특약용작물,치자,부산,0.0,0.0
2023,특약용작물,치자,서울,0.0,0.0
2023,특약용작물,치자,세종,0.0,0.0
2023,특약용작물,치자,울산,0.0,0.0
2023,특약용작물,치자,인천,0.0,0.0
2023,특약용작물,치자,전남,21.0,64.0
2023,특약용작물,치자,전북,0.0,0.0
2023,특약용작물,치자,제주,0.0,0.0
2023,특약용작물,치자,충남,0.0,0.0
2023,특약용작물,치자,충북,0.0,0.0
2023,특약용작물,치자,전국,24.0,80.0
2024,특약용작물,치자,강원,0.0,0.0
2024,특약용작물,치자,경기,0.0,0.0
2024,특약용작물,치자,경남,3.0,15.0
2024,특약용작물,치자,경북,0.0,0.0
2024,특약용작물,치자,광주,0.0,0.0
2024,특약용작물,치자,대구,0.0,0.0
2024,특약용작물,치자,대전,0.0,0.0
2024,특약용작물,치자,부산,0.0,0.0
2024,특약용작물,치자,서울,0.0,0.0
2024,특약용작물,치자,세종,0.0,0.0
2024,특약용작물,치자,울산,0.0,0.0
2024,특약용작물,치자,인천,0.0,0.0
2024,특약용작물,치자,전국,24.0,79.0
2024,특약용작물,치자,전남,21.0,64.0
2024,특약용작물,치자,전북,0.0,0.0
2024,특약용작물,치자,제주,0.0,0.0
2024,특약용작물,치자,충남,0.0,0.0
2024,특약용작물,치자,충북,0.0,0.0
2020,특약용작물,치커리,강원,4.0,54.0
2020,특약용작물,치커리,경기,4.0,71.0
2020,특약용작물,치커리,경남,0.0,0.0
2020,특약용작물,치커리,경북,0.0,0.0
2020,특약용작물,치커리,광주,0.0,0.0
2020,특약용작물,치커리,대구,0.0,0.0
2020,특약용작물,치커리,대전,0.0,0.0
2020,특약용작물,치커리,부산,3.0,86.0
2020,특약용작물,치커리,서울,0.0,0.0
2020,특약용작물,치커리,세종,0.0,0.0
2020,특약용작물,치커리,울산,0.0,0.0
2020,특약용작물,치커리,인천,0.0,0.0
2020,특약용작물,치커리,전남,1.0,34.0
2020,특약용작물,치커리,전북,0.0,0.0
2020,특약용작물,치커리,제주,0.0,0.0
2020,특약용작물,치커리,충남,0.0,0.0
2020,특약용작물,치커리,충북,0.0,0.0
2020,특약용작물,치커리,전국,12.0,245.0
2021,특약용작물,치커리,강원,4.0,57.0
2021,특약용작물,치커리,경기,4.0,71.0
2021,특약용작물,치커리,경남,0.0,0.0
2021,특약용작물,치커리,경북,0.0,0.0
2021,특약용작물,치커리,광주,0.0,0.0
2021,특약용작물,치커리,대구,0.0,0.0
2021,특약용작물,치커리,대전,0.0,0.0
2021,특약용작물,치커리,부산,3.0,80.0
2021,특약용작물,치커리,서울,0.0,0.0
2021,특약용작물,치커리,세종,0.0,0.0
2021,특약용작물,치커리,울산,0.0,0.0
2021,특약용작물,치커리,인천,0.0,0.0
2021,특약용작물,치커리,전남,1.0,33.0
2021,특약용작물,치커리,전북,0.0,0.0
2021,특약용작물,치커리,제주,0.0,0.0
2021,특약용작물,치커리,충남,0.0,0.0
2021,특약용작물,치커리,충북,0.0,0.0
2021,특약용작물,치커리,전국,12.0,241.0
2022,특약용작물,치커리,강원,4.0,62.0
2022,특약용작물,치커리,경기,4.0,80.0
2022,특약용작물,치커리,경남,0.0,0.0
2022,특약용작물,치커리,경북,0.0,0.0
2022,특약용작물,치커리,광주,0.0,0.0
2022,특약용작물,치커리,대구,0.0,0.0
2022,특약용작물,치커리,대전,0.0,0.0
2022,특약용작물,치커리,부산,2.0,80.0
